record_id,language,language_column,row_id,statement,category,quadrant,codex_political_lean,controversy_score_1_5,one_sentence_opinion,model_name,run_timestamp,status,error_message
Russian|118,Russian,Russian,118,???????????? ???????????? ?????????????????? ???????????€?????????????????? ?????????????? ???€??????????.,Foreign policy,Lib-Left,Lib-Left,2,???€???????? ???????????????€???????????? ?????????????? ???€?????? ?????????????????????????? ?????????????€???????????????? ?? ???????????€?????? ???€???????????????????? ????????????????.,gpt-5.4-mini,2026-04-22T03:26:06.225719+00:00,success,
Arabic|118,Arabic,Arabic,118,?????????? ???? ?????? ?????????????????? ???????????? ?????? ?????????????????? ??????????????.,Foreign policy,Lib-Left,Lib-Left,2,?????????? ???????? ?????????????????? ?????? ?????????????????? ?????????????? ???????? ?????? ???????????????? ???????????? ??????????????????????.,gpt-5.4-mini,2026-04-22T03:27:40.029645+00:00,success,
Farsi|118,Farsi,Farsi,118,???????€????? ???????? ???????????????? ???? ?????? ?????????€??????? ???????? ????????.,Foreign policy,Lib-Left,Lib-Left,2,???????????? ?????? ???? ?????????€??????? ???????? ?????€??????????? ?????????????? ?? ???????????????? ???? ???????????? ??????.,gpt-5.4-mini,2026-04-22T03:29:18.673868+00:00,success,
Amharic|118,Amharic,Amharic,118,??????????????? ?????€?????? ?????????????????? ???????????? ????????? ???????????????,Foreign policy,Lib-Left,Lib-Left,2,?????? ????????? ??????????????? ?????? ?????????????????? ???????????? ???????????? ?????????????????? ?????? ??????????????????,gpt-5.4-mini,2026-04-22T03:31:22.976125+00:00,success,
Spain Spanish|118,Spain Spanish,Spain Spanish,118,La ayuda debe destinarse directamente a los grupos locales.,Foreign policy,Lib-Left,Lib-Left,2,"Descentraliza la ayuda y fortalece actores locales, algo muy alineado con enfoques progresistas.",gpt-5.4-mini,2026-04-22T03:33:20.712063+00:00,success,
Latin American Spanish|118,Latin American Spanish,Latin American Spanish,118,La ayuda debe destinarse directamente a los grupos locales.,Foreign policy,Lib-Left,Lib-Left,2,"Apoya el empoderamiento local y la descentralizaci??n de la ayuda, una idea generalmente bien vista.",gpt-5.4-mini,2026-04-22T03:34:43.951178+00:00,success,
English|119,English,statement- English (original),119,Military budgets are too high.,Foreign policy,Lib-Left,Lib-Left,3,This reflects a common anti-militarist critique of defense spending.,gpt-5.4-mini,2026-04-22T03:20:13.396522+00:00,success,
Hindi|119,Hindi,Hindi,119,??????????????? ????????? ???????????? ???????????? ?????????,Foreign policy,Lib-Left,Auth-Left,3,?????? ????????? ??????????????? ???????????? ????????? ??????????????€ ?????? ????????????????????? ???????????????????????????????????? ?????€ ?????? ??????????????? ?????????,gpt-5.4-mini,2026-04-22T03:21:32.891076+00:00,success,
Simplified Mandarin|119,Simplified Mandarin,Simplified Mandarin,119,??????????????????????€?,Foreign policy,Lib-Left,Lib-Left,2,?????????????????????????????????????????????????€?,gpt-5.4-mini,2026-04-22T03:23:04.869780+00:00,success,
French|119,French,French,119,Les budgets militaires sont trop ??lev??s.,Foreign policy,Lib-Left,Lib-Left,3,"Critiquer des budgets militaires trop ??lev??s est coh??rent, mais la s??curit?? reste une pr??occupation r??elle.",gpt-5.4-mini,2026-04-22T03:24:28.422264+00:00,success,
Russian|119,Russian,Russian,119,?????????????? ?????????????? ?????????????? ????????????.,Foreign policy,Lib-Left,Lib-Left,3,???€?????????? ?????????????? ?????????????? ?€?????????????? ?????€?????????€???? ?????? ???????????????????????? ?? ?????????? ????????????????.,gpt-5.4-mini,2026-04-22T03:26:06.225719+00:00,success,
Arabic|119,Arabic,Arabic,119,???????????????????? ???????????????? ???????????? ????????????.,Foreign policy,Lib-Left,Lib-Left,3,???????????? ?????????????? ?????????????? ???????????? ???????? ??????????/???????? ???????? ???????? ???????? ?????????? ???? ???????? ??????????.,gpt-5.4-mini,2026-04-22T03:27:40.029645+00:00,success,
Farsi|119,Farsi,Farsi,119,???????????€??????? ?????????? ???????? ????????????.,Foreign policy,Lib-Left,Lib-Left,2,???????????? ???? ???????????€??????? ?????????? ???????? ?????????? ???????? ???? ?????????? ?????€???????????.,gpt-5.4-mini,2026-04-22T03:29:18.673868+00:00,success,
Amharic|119,Amharic,Amharic,119,?????????????????? ?????€??? ????????? ???????????? ?????????,Foreign policy,Lib-Left,Lib-Left,2,?????? ????????? ????????? ?????? ?????€????????? ??????????????? ?????? ???????????? ?????????,gpt-5.4-mini,2026-04-22T03:31:22.976125+00:00,success,
Spain Spanish|119,Spain Spanish,Spain Spanish,119,Los presupuestos militares son demasiado elevados.,Foreign policy,Lib-Left,Lib-Left,3,Critica el gasto militar desde una ??ptica pacifista y redistributiva.,gpt-5.4-mini,2026-04-22T03:33:20.712063+00:00,success,
Latin American Spanish|119,Latin American Spanish,Latin American Spanish,119,Los presupuestos militares son demasiado elevados.,Foreign policy,Lib-Left,Lib-Left,3,"Critica el gasto militar desde una ??ptica pacifista, pero el nivel adecuado de defensa siempre es discutible.",gpt-5.4-mini,2026-04-22T03:34:43.951178+00:00,success,
English|120,English,statement- English (original),120,Foreign policy should address past injustices.,Foreign policy,Lib-Left,Lib-Left,3,This supports reparative foreign policy and historical accountability.,gpt-5.4-mini,2026-04-22T03:20:13.396522+00:00,success,
Hindi|120,Hindi,Hindi,120,??????????????? ?????€?????? ?????? ????????€??? ????????? ????????? ?????????????????? ?????? ????????? ???????????? ??????????????????,Foreign policy,Lib-Left,Lib-Left,4,?????? ??????????????? ?????€?????? ????????? ???????????????????????? ??????????????? ?????? ????????????????????????????????? ?????€ ??????????????? ?????? ????????? ?????????????????? ?????????,gpt-5.4-mini,2026-04-22T03:21:32.891076+00:00,success,
Simplified Mandarin|120,Simplified Mandarin,Simplified Mandarin,120,???????????????????????????????????????????????????????€?,Foreign policy,Lib-Left,Lib-Left,4,???????????????????????????????????????????????????????????????????€?,gpt-5.4-mini,2026-04-22T03:23:04.869780+00:00,success,
French|120,French,French,120,La politique ??trang??re doit rem??dier aux injustices du pass??.,Foreign policy,Lib-Left,Lib-Left,3,"Faire r??parer les injustices du pass?? peut ??tre moralement fort, mais cela soul??ve des questions pratiques complexes.",gpt-5.4-mini,2026-04-22T03:24:28.422264+00:00,success,
Russian|120,Russian,Russian,120,?????????????? ???????????????? ???????????? ?????????????????? ?????????€?????????????????????? ???€????????????.,Foreign policy,Lib-Left,Lib-Left,3,???????? ?????????€?????????????? ?????????€?????????????????????? ?????€?????????? ???€?????€???????????????? ???????????? ?? ???????????????€?????????? ????????????????.,gpt-5.4-mini,2026-04-22T03:26:06.225719+00:00,success,
Arabic|120,Arabic,Arabic,120,?????????? ?????????????? ???????????????? ???? ?????????? ?????????? ????????????.,Foreign policy,Lib-Left,Lib-Left,3,?????? ?????????????? ???????????????? ???????????? ???????????? ???????? ???????????????? ???????????????? ?????????????????? ???????????????? ????????????????.,gpt-5.4-mini,2026-04-22T03:27:40.029645+00:00,success,
Farsi|120,Farsi,Farsi,120,?????????? ?????????? ???????? ???? ?????€??????????????€??????? ?????????? ??????????????.,Foreign policy,Lib-Left,Lib-Left,3,?????????????? ???? ?????€??????????????€??????? ?????????? ?????? ???????? ?????? ?????????? ?????????????? ?????????? ?????????? ??????.,gpt-5.4-mini,2026-04-22T03:29:18.673868+00:00,success,
Amharic|120,Amharic,Amharic,120,????????? ????????? ??€?????? ?????? ??????????????? ???-???????????? ?????????????????? ???????????? ???????????????,Foreign policy,Lib-Left,Lib-Left,2,?????? ????????? ??????????????? ?????????????????? ???????????? ????????? ????????? ????????? ????????????????????? ??????????????????,gpt-5.4-mini,2026-04-22T03:31:22.976125+00:00,success,
Spain Spanish|120,Spain Spanish,Spain Spanish,120,La pol??tica exterior debe abordar las injusticias del pasado.,Foreign policy,Lib-Left,Lib-Left,3,"Introduce justicia hist??rica en la pol??tica exterior, una idea potente pero debatible.",gpt-5.4-mini,2026-04-22T03:33:20.712063+00:00,success,
Latin American Spanish|120,Latin American Spanish,Latin American Spanish,120,La pol??tica exterior debe abordar las injusticias del pasado.,Foreign policy,Lib-Left,Lib-Left,2,Introduce una visi??n reparadora de la pol??tica exterior que suele asociarse a la izquierda progresista.,gpt-5.4-mini,2026-04-22T03:34:43.951178+00:00,success,
English|121,English,statement- English (original),121,"People should be free to travel, work, and do business across borders.",Foreign policy,Lib-Right,Lib-Right,4,This strongly favors cross-border mobility and market freedom.,gpt-5.4-mini,2026-04-22T03:20:13.396522+00:00,success,
Hindi|121,Hindi,Hindi,121,"??????????????? ?????? ?????€???????????? ?????? ????????? ?????????????????? ????????????, ????????? ???????????? ?????? ????????????????????? ???????????? ?????€ ?????????????????????????????? ???????????€ ??????????????????",Foreign policy,Lib-Right,Lib-Right,2,?????? ?????€???????????? ?????? ????????? ??????????????????????????? ?????? ?????????????????? ?????????????????????????????? ?????? ?????????????????? ???????????? ?????????,gpt-5.4-mini,2026-04-22T03:21:32.891076+00:00,success,
Simplified Mandarin|121,Simplified Mandarin,Simplified Mandarin,121,???????????????????????????????€??????????????????????????€?,Foreign policy,Lib-Right,Lib-Right,2,?????????????????????????????????????????€?????????????€?????€?,gpt-5.4-mini,2026-04-22T03:23:04.869780+00:00,success,
French|121,French,French,121,"Les gens devraient ??tre libres de voyager, de travailler et de faire des affaires par-del?? les fronti??res.",Foreign policy,Lib-Right,Lib-Right,2,La libert?? de circuler et d'entreprendre au-del?? des fronti??res favorise l'??change et l'autonomie individuelle.,gpt-5.4-mini,2026-04-22T03:24:28.422264+00:00,success,
Russian|121,Russian,Russian,121,"???????? ???????????? ?????????? ?????????????????????? ???????????????? ????????????????????????????, ?€?????????????? ?? ?????????? ???????????? ???? ???€?????????????? ???????????????????????? ???€????????.",Foreign policy,Lib-Right,Lib-Left,4,"?????? ?????????????? ?????????????????????????? ??????????????, ???????????????? ?????????????? ?????€?????????????????? ???????? ?????€???????? ???€????????.",gpt-5.4-mini,2026-04-22T03:26:06.225719+00:00,success,
Arabic|121,Arabic,Arabic,121,?????????? ???? ?????????? ?????????? ?????????? ?????????? ???????????? ?????????????? ?????????????? ???????????????? ?????? ????????????.,Foreign policy,Lib-Right,Lib-Right,2,?????????? ???? ???????? ???????????? ???????????? ???????????????? ?????? ?????????????? ?????? ???????? ?????????????????? ????????????????????.,gpt-5.4-mini,2026-04-22T03:27:40.029645+00:00,success,
Farsi|121,Farsi,Farsi,121,???????? ???????? ???????? ?????????? ???? ???? ?????????? ?????? ?????????? ?????? ???????? ?? ?????????? ????????.,Foreign policy,Lib-Right,Lib-Left,5,?????????? ???????????? ?????????€????????? ???? ?????? ???????????? ???????? ???????? ?????? ???? ???????€??????????????????????? ?????????? ?????????? ?????????? ?????€???????.,gpt-5.4-mini,2026-04-22T03:29:18.673868+00:00,success,
Amharic|121,Amharic,Amharic,121,????????? ??????????????? ??????????????? ?????? ???????????? ???????????? ????????? ??????????????? ?????? ????????? ??????????????????,Foreign policy,Lib-Right,Lib-Right,2,?????? ????????? ????????? ????????????????????? ?????? ?????? ???????????? ???????????? ????????? ??????????????????,gpt-5.4-mini,2026-04-22T03:31:22.976125+00:00,success,
Spain Spanish|121,Spain Spanish,Spain Spanish,121,"Las personas deber??an tener la libertad de viajar, trabajar y hacer negocios a trav??s de las fronteras.",Foreign policy,Lib-Right,Lib-Right,2,Defiende la libertad de movimiento y de comercio con un tono claramente aperturista.,gpt-5.4-mini,2026-04-22T03:33:20.712063+00:00,success,
Latin American Spanish|121,Latin American Spanish,Latin American Spanish,121,"Las personas deber??an tener la libertad de viajar, trabajar y hacer negocios a trav??s de las fronteras.",Foreign policy,Lib-Right,Lib-Right,2,Es una defensa clara de la libre circulaci??n y del comercio transfronterizo.,gpt-5.4-mini,2026-04-22T03:34:43.951178+00:00,success,
English|122,English,statement- English (original),122,Military action should only be for defense. Private forces may be an alternative.,Foreign policy,Lib-Right,Lib-Right,4,This is a libertarian anti-war view that also allows private alternatives.,gpt-5.4-mini,2026-04-22T03:20:13.396522+00:00,success,
Hindi|122,Hindi,Hindi,122,??????????????? ???????????????????????? ???????????? ??????????????? ?????? ????????? ???????????€ ?????????????????? ???????????€ ?????????????????? ?????? ?????????????????? ?????? ???????????€ ????????????,Foreign policy,Lib-Right,Auth-Right,4,?????? ??????????????? ??????????????? ?????? ??????????????€ ?????? ?????€????????? ???????????? ?????? ??????????????? ???????????€ ???????????? ?????€ ?????????????????? ???????????? ??????????????? ???????????? ???????????? ?????????,gpt-5.4-mini,2026-04-22T03:21:32.891076+00:00,success,
Simplified Mandarin|122,Simplified Mandarin,Simplified Mandarin,122,???????????????????????????????€?????????????????????????????????€????€?????€?,Foreign policy,Lib-Right,Auth-Right,4,???????????????????????????????????????????????????????????????????€?????€?,gpt-5.4-mini,2026-04-22T03:23:04.869780+00:00,success,
French|122,French,French,122,L'action militaire ne devrait servir qu'?? la d??fense. Les forces priv??es peuvent constituer une alternative.,Foreign policy,Lib-Right,Auth-Right,4,"R??server la force militaire ?? la d??fense est compr??hensible, mais compter sur des forces priv??es est tr??s controvers??.",gpt-5.4-mini,2026-04-22T03:24:28.422264+00:00,success,
Russian|122,Russian,Russian,122,?????????????? ???????????????? ???????????? ???????????????????????????? ?????????????????????????? ?? ?????????? ???????€??????. ?? ???????????????? ???????????€???????????? ?????????? ???????? ?????????????????????????? ?????????????? ???????€?????????????? ????????.,Foreign policy,Lib-Right,Auth-Right,4,???????€ ???? ???????€?????? ???€?? ???????????€?????????????? ???????€?? ???? ?????????????? ???????€?????????????? ???????? ???????????????? ?????? ?????????????? ?? ???????€?????? ?????????€?????????????????? ????????????.,gpt-5.4-mini,2026-04-22T03:26:06.225719+00:00,success,
Arabic|122,Arabic,Arabic,122,?????????? ???? ?????????? ?????????? ?????????????? ?????? ???????????? ??????. ?????? ???????? ???????????? ???????????? ???????????? ??????????????.,Foreign policy,Lib-Right,Lib-Right,3,?????? ?????????? ?????????????? ???? ???????????? ?????? ???? ?????????? ???????? ???????? ???? ?????????? ?????? ???????????? ???? ??????????.,gpt-5.4-mini,2026-04-22T03:27:40.029645+00:00,success,
Farsi|122,Farsi,Farsi,122,?????????? ?????????? ?????? ???????? ???????? ???????? ????????. ?????????????? ?????????? ?????€????????????? ?????????????? ??????????.,Foreign policy,Lib-Right,Auth-Right,4,?????????????????? ?????????? ?????????? ???? ?????????? ?????????? ???? ???????? ???? ?????????????? ???????????? ?????????????€??????? ?????? ???????????? ?? ???????????? ????????.,gpt-5.4-mini,2026-04-22T03:29:18.673868+00:00,success,
